"seed_id","seed_value"
45313,169675738
45314,299842503
45315,830876241
45316,424704276
45317,234016281
45318,169135266
45319,359747709
45320,804485024
45321,21083515
45322,61787130
45323,689044851
45324,254412667
45325,550830511
45326,22137781
45327,636053697
45328,83481875
45329,382740145
45330,179150231
45331,756759422
45332,186781974
45333,110712364
45334,585976648
45335,779865857
45336,72493774
45337,528783910
45338,270201308
45339,143731634
45340,629872761
45341,492042500
45342,535936065
45343,339142511
45344,771164017
45345,181198845
45346,893086336
45347,485437673
45348,318372931
45349,324890778
45350,878170059
45351,674432531
45352,269563252
45353,983933311
45354,653475958
45355,230082894
45356,454565714
45357,981027039
45358,154749724
45359,563753515
45360,594060883
45361,313416482
45362,266560790
45363,873492947
45364,890510703
45365,854848630
45366,360951859
45367,979498505
45368,729097677
45369,974490117
45370,500026221
45371,623110491
45372,829024171
45373,915909782
45374,628421403
45375,214511635
45376,517604933
45377,949417536
45378,607988356
45379,790637871
45380,610662314
45381,386820583
45382,495470032
45383,92951489
45384,947615538
45385,755026036
45386,916096941
45387,432909794
45388,4901326
45389,131777341
45390,168280848
45391,394549007
45392,676179977
45393,628299784
45394,625121723
45395,277180445
45396,366221549
45397,668692331
45398,261624972
45399,107627510
45400,808082106
45401,783401084
45402,704500728
45403,846854571
45404,957422335
45405,372487094
45406,708703538
45407,455051188
45408,514316241
45409,525242644
45410,488105912
45411,293798515
45412,330097649
45413,404398576
45414,305502940
45415,763085765
45416,113697851
45417,127941303
45418,164019025
45419,263621137
45420,911975674
45421,728412671
45422,495123891
45423,729666406
45424,817138926
45425,705796759
45426,921282991
45427,67064433
45428,644370970
45429,751979683
45430,102794453
45431,802590259
45432,732428492
45433,4091420
45434,692523579
45435,701951739
45436,26874390
45437,440766813
45438,970518203
45439,216845407
45440,430929592
45441,254117700
45442,463462429
45443,818230573
45444,920978874
45445,286661891
45446,393416014
45447,445632147
45448,154645806
45449,24446966
45450,676144216
45451,615755845
45452,593823191
45453,201463694
45454,2384358
45455,375536919
45456,642485821
45457,238255089
45458,546004350
45459,422221519
45460,119097538
45461,633443375
45462,353926484
45463,174249694
45464,832313381
45465,684331993
45466,491408102
45467,84688325
45468,457581230
45469,906756194
45470,22706449
45471,505790887
45472,584709750
45473,965322056
45474,868087886
45475,636910027
45476,805978979
45477,577375342
45478,564750964
45479,576870509
45480,353395026
45481,250281586
45482,577257480
45483,545754528
45484,806625445
45485,188787499
45486,244921825
45487,824584298
45488,646617419
45489,621575922
45490,975974060
45491,2849296
45492,357041677
45493,263223488
45494,80415754
45495,733529690
45496,155875982
45497,315475412
45498,152026055
45499,140106199
45500,12842322
45501,884077500
45502,694891921
45503,545292421
45504,383206439
45505,961973956
45506,990560218
45507,168905713
45508,125625861
45509,872255771
45510,970047217
45511,997459687
45512,683759987
45513,687168970
45514,226652773
45515,275473233
45516,343535207
45517,979389797
45518,95783878
45519,994353743
45520,830014107
45521,398105453
45522,780507890
45523,67640454
45524,592133815
45525,183051795
45526,255026825
45527,26180547
45528,315517725
45529,641850437
45530,951503309
45531,168933743
45532,875881341
45533,802762011
45534,261837884
45535,396362321
45536,610143758
45537,555943219
45538,640734548
45539,734786852
45540,564900363
45541,907942108
45542,148982185
45543,158733326
45544,339933032
45545,248182857
45546,572637457
45547,422821129
45548,321245240
45549,860542359
45550,289530925
45551,346618229
45552,486085042
45553,661060015
45554,576604378
45555,406201024
45556,781656492
45557,254288422
45558,499434711
45559,940494619
45560,877865716
45561,788715984
45562,980948036
45563,211352481
45564,434436008
45565,852367931
45566,488356099
45567,481781170
45568,450253991
45569,205563171
45570,827882450
45571,853792995
45572,493573256
45573,876968839
45574,528356526
45575,510330972
45576,702794379
45577,921159161
45578,769616252
45579,227446485
45580,795104181
45581,779091189
45582,425135311
45583,606018078
45584,395163371
45585,686839204
45586,364159492
45587,672176596
45588,772452810
45589,811052464
45590,330365390
45591,441889396
45592,819527981
45593,386499235
45594,361203494
45595,767569807
45596,579440087
45597,258966028
45598,342705941
45599,59632813
45600,241953221
45601,279969448
45602,914875359
45603,266907695
45604,912359472
45605,141959325
45606,809273605
45607,16876473
45608,279634034
45609,20871928
45610,107476044
45611,463808148
45612,772161305
45613,38921770
45614,440974895
45615,958250705
45616,156508424
45617,903295378
45618,267424937
45619,818065903
45620,546130109
45621,214350897
45622,285969485
45623,647738167
45624,462791190
45625,885850445
45626,473504988
45627,954160725
45628,584773542
45629,118142662
45630,612203593
45631,729084374
45632,131061205
45633,57317697
45634,93603236
45635,26893881
45636,292099984
45637,210124824
45638,387504870
45639,285774096
45640,763582133
45641,282378950
45642,335538180
45643,744495877
45644,288205949
45645,814549501
45646,431145534
45647,706479508
45648,808196940
45649,532256911
45650,711599029
45651,351300025
45652,505040203
45653,850882028
45654,630291146
45655,644628762
45656,755752681
45657,678071767
45658,664143922
45659,938066348
45660,874890441
45661,448253318
45662,781667183
45663,70042573
45664,28748704
45665,387965601
45666,470228590
45667,143176764
45668,359079790
45669,156424734
45670,767309559
45671,183176610
45672,375718685
45673,318722674
45674,17772020
45675,412051254
45676,868630066
45677,678400418
45678,320527132
45679,761574343
45680,977699816
45681,247543856
45682,417235688
45683,502554964
45684,705786168
45685,678106183
45686,409250234
45687,967675998
45688,256228529
45689,329254917
45690,108312055
45691,562773670
45692,411355463
45693,762268124
45694,342370629
45695,786771648
45696,77452020
45697,363090070
45698,259550212
45699,717976804
45700,143678100
45701,366398927
45702,229483767
45703,808089027
45704,262363837
45705,806921977
45706,778100809
45707,902364027
45708,675659082
45709,996231033
45710,323454792
45711,462610565
45712,743283693
45713,102884238
45714,70308856
45715,20769
45716,370511394
45717,190502938
45718,248021270
45719,153524615
45720,551977156
45721,455936082
45722,831264910
45723,529713756
45724,110350212
45725,633685244
45726,158426115
45727,688616780
45728,407381269
45729,896808132
45730,763468294
45731,291169861
45732,242320264
45733,299874215
45734,236440551
45735,454573074
45736,22150961
45737,629808370
45738,565613896
45739,664053530
45740,502994682
45741,21693932
45742,170778765
45743,523652041
45744,557297761
45745,57141321
45746,12416479
45747,841956442
45748,515252404
45749,782648083
45750,910209398
45751,489356828
45752,931089241
45753,885441294
45754,41976803
45755,233151854
45756,768252107
45757,970261480
45758,84017483
45759,357096200
45760,239584534
45761,519217832
45762,850600186
45763,71791305
45764,280905245
45765,811294604
45766,993811143
45767,429430983
45768,867563840
45769,795923200
45770,607877474
45771,97572639
45772,677400838
45773,499229247
45774,76943698
45775,475390161
45776,21115602
45777,683480910
45778,211429062
45779,790963512
45780,634566808
45781,878944710
45782,354037208
45783,364021264
45784,488872365
45785,945319921
45786,587916894
45787,377580280
45788,110771451
45789,300731704
45790,872851762
45791,776681779
45792,110230819
45793,879843217
45794,771212704
45795,986155048
45796,719501535
45797,123912294
45798,372458544
45799,791940294
45800,775461115
45801,33132229
45802,914861915
45803,539539145
45804,810395502
45805,815603518
45806,630242667
45807,304039441
45808,299192388
45809,530581774
45810,453571723
45811,508050247
45812,998287461
45813,426311464
45814,443173429
45815,740765330
45816,14276518
45817,94240060
45818,162490941
45819,946564113
45820,598061065
45821,943271361
45822,301310493
45823,121975823
45824,801033468
45825,297644252
45826,446753984
45827,954030911
45828,741668240
45829,383958020
45830,479152512
45831,810182494
45832,637457751
45833,616959800
45834,122151764
45835,465395339
45836,291752570
45837,731494115
45838,152171891
45839,408104494
45840,487925339
45841,629881341
45842,102324239
45843,973117724
45844,10813012
45845,567107506
45846,477756813
45847,510249372
45848,477110529
45849,993174645
45850,448060096
45851,687108903
45852,476974867
45853,462058678
45854,104223685
45855,100152445
45856,268860786
45857,681563921
45858,948297129
45859,421246194
45860,119712152
45861,202689168
45862,948390966
45863,936208059
45864,530827380
45865,893805146
45866,807234510
45867,800950233
45868,330577534
45869,63010424
45870,643584000
45871,515790631
45872,780495650
45873,822781386
45874,161102101
45875,138511592
45876,27253089
45877,346965961
45878,868161537
45879,841811270
45880,880333578
45881,517295117
45882,625398136
45883,885212101
45884,357874072
45885,276265743
45886,331312323
45887,845185734
45888,738758828
45889,168584695
45890,237991598
45891,865482887
45892,943430476
45893,587785983
45894,818936657
45895,652279281
45896,898922423
45897,411678081
45898,271767102
45899,176443906
45900,923642236
45901,342124030
45902,242659600
45903,846639103
45904,91755066
45905,980061770
45906,835869192
45907,792870010
45908,521418184
45909,62459995
45910,32984675
45911,122795574
45912,670647327
45913,907064615
45914,587785943
45915,284148055
45916,467984051
45917,863632756
45918,862725621
45919,263205299
45920,840525257
45921,461676234
45922,512441239
45923,601931859
45924,65038177
45925,140752468
45926,480016386
45927,126302165
45928,114748601
45929,156957389
45930,403829518
45931,106219341
45932,609210313
45933,215975175
45934,281221111
45935,985077608
45936,611589386
45937,398128815
45938,543132435
45939,860837813
45940,562641294
45941,652248630
45942,839516748
45943,959217419
45944,491095017
45945,305755631
45946,68285368
45947,745768601
45948,269990200
45949,354004053
45950,755239573
45951,654587683
45952,55356517
45953,443963747
45954,807697078
45955,280473857
45956,460707709
45957,351199085
45958,762815660
45959,687326793
45960,106982943
45961,92982114
45962,445104611
45963,152068980
45964,156722363
45965,874481525
45966,209314957
45967,135234429
45968,168674914
45969,970967526
45970,206696183
45971,608089461
45972,825416592
45973,474643483
45974,720324042
45975,366617724
45976,696883564
45977,215292071
45978,46824804
45979,301449217
45980,557191862
45981,803161301
45982,618717512
45983,512799270
45984,919831416
45985,526653792
45986,40144688
45987,643761702
45988,271600400
45989,524394368
45990,342396925
45991,698778683
45992,810135426
45993,806256166
45994,402075711
45995,84885170
45996,866050030
45997,727920290
45998,569203444
45999,241677710
46000,556631347
46001,328597029
46002,653180194
46003,107791870
46004,974041377
46005,812722002
46006,265593996
46007,489152009
46008,744469648
46009,104934397
46010,917393053
46011,644065868
46012,700481032
46013,8315119
46014,14624721
46015,752394040
46016,197771529
46017,542975115
46018,469907699
46019,837921458
46020,914852952
46021,312354966
46022,680037133
46023,597193030
46024,861862770
46025,359974749
46026,241865254
46027,675253544
46028,228326118
46029,962983650
46030,955258650
46031,748155720
46032,299977876
46033,588037261
46034,768625223
46035,424316818
46036,926209846
46037,398292260
46038,782413725
46039,572574958
46040,588019614
46041,23781706
46042,210289242
46043,184600749
46044,398628933
46045,68173963
46046,450666047
46047,804583661
46048,543176562
46049,978300529
46050,529070364
46051,24779020
46052,567126451
46053,72083211
46054,793093640
46055,949691111
46056,598834065
46057,872921971
46058,625695497
46059,406048562
46060,548818848
46061,838763595
46062,731617540
46063,396479176
46064,892139055
46065,716989359
46066,993829132
46067,252406381
46068,88615677
46069,316242921
46070,991128023
46071,656991265
46072,474282863
46073,34144237
46074,905449139
46075,771153595
46076,39330382
46077,80376740
46078,352365045
46079,325024018
46080,818759232
46081,945085616
46082,287773223
46083,711531208
46084,119844493
46085,657578137
46086,667935285
46087,625243806
46088,204036563
46089,269337681
46090,852906253
46091,564463942
46092,594891473
46093,841516143
46094,397610363
46095,242515006
46096,825220027
46097,140833854
46098,791906550
46099,493208550
46100,334369565
46101,137175507
46102,863403261
46103,255401009
46104,376295891
46105,522194608
46106,290582943
46107,311537281
46108,919974035
46109,472242530
46110,519574056
46111,754220911
46112,578978349
46113,49360296
46114,782908476
46115,333421759
46116,455804200
46117,178963571
46118,240158311
46119,105684744
46120,812897887
46121,252873552
46122,969860650
46123,846490531
46124,923467795
46125,861217411
46126,190006018
46127,809232614
46128,422105670
46129,147955505
46130,882575543
46131,695273479
46132,490486355
46133,317013102
46134,310745146
46135,25148103
46136,136756318
46137,434904104
46138,342338423
46139,225215933
46140,467653331
46141,174062147
46142,657173356
46143,547220130
46144,117085313
46145,668628884
46146,487664683
46147,192355156
46148,927344630
46149,770757199
46150,298478148
46151,21884577
46152,694454349
46153,755889998
46154,997753672
46155,676833021
46156,527251100
46157,567018544
46158,222656362
46159,725882489
46160,839008826
46161,103391729
46162,21064335
46163,667473295
46164,144036698
46165,330329089
46166,767896503
46167,705997978
46168,970779765
46169,179546281
46170,224071302
46171,835118445
46172,687176359
46173,570621344
46174,561530580
46175,395384034
46176,761648641
46177,589151755
46178,241262643
46179,10888624
46180,50566963
46181,788609073
46182,164922333
46183,472588797
46184,410440851
46185,514151555
46186,247462878
46187,718387259
46188,670548871
46189,546338014
46190,874035332
46191,516719743
46192,813433004
46193,744330205
46194,717233138
46195,668679201
46196,878819616
46197,296762872
46198,983981422
46199,323377719
46200,227947549
46201,591782125
46202,290533227
46203,377605612
46204,105604315
46205,581505109
46206,993031297
46207,294986233
46208,375896274
46209,169344470
46210,697307933
46211,654911075
46212,378161153
46213,481799404
46214,154626093
46215,600502398
46216,74014453
46217,97873247
46218,629087423
46219,340653972
46220,670012851
46221,766873596
46222,537877120
46223,535077702
46224,586033007
46225,259942958
46226,277761450
46227,365646350
46228,461267942
46229,147177953
46230,912687589
46231,273498749
46232,369126366
46233,990618313
46234,445749301
46235,769292791
46236,750746295
46237,345532683
46238,334304692
46239,520022152
46240,34549085
46241,416599981
46242,682482461
46243,960223232
46244,153953074
46245,187386524
46246,763624446
46247,361416678
46248,498578064
46249,364681452
46250,98651781
46251,980202205
46252,102351301
46253,566756430
46254,752924428
46255,779156440
46256,658207912
46257,473011435
46258,730026876
46259,820344598
46260,310431184
46261,431423874
46262,131088945
46263,846423959
46264,472552708
46265,34796291
46266,299577971
46267,473890273
46268,726948740
46269,973886768
46270,158339934
46271,8715222
46272,341406765
46273,353346509
46274,507467213
46275,340783122
46276,694096995
46277,227070575
46278,569756964
46279,364242609
46280,576624741
46281,7172613
46282,981921336
46283,814477762
46284,308292960
46285,20621274
46286,419823814
46287,463931182
46288,712582108
46289,279645518
46290,118297164
46291,668542111
46292,267119756
46293,694334611
46294,613795568
46295,273845104
46296,594447374
46297,609567152
46298,389550427
46299,227892533
46300,592125291
46301,671435255
46302,986134507
46303,436634553
46304,558506735
46305,954624485
46306,919992333
46307,575330477
46308,947852290
46309,133461096
46310,421244879
46311,383983693
46312,865146715
46313,458630022
46314,347201831
46315,361410636
46316,877242493
46317,124988973
46318,522976237
46319,591492187
46320,146281079
46321,887083748
46322,343925612
46323,356028827
46324,579361719
46325,666669740
46326,348220765
46327,816868162
46328,122388190
46329,244547510
46330,599951250
46331,959010697
46332,314218719
46333,657907918
46334,634558663
46335,383801549
46336,97074007
46337,146949404
46338,481323923
46339,476390371
46340,210600751
46341,75588856
46342,790244376
46343,190235466
46344,323032819
46345,559699932
46346,443116042
46347,199220673
46348,926428985
46349,500157525
46350,156499342
46351,647081835
46352,399550909
46353,214651369
46354,572699339
46355,90484215
46356,535681790
46357,524730789
46358,101296916
46359,429994044
46360,135174531
46361,204982628
46362,451292654
46363,645506370
46364,713648636
46365,414411551
46366,357250231
46367,331057482
46368,964900461
46369,26543877
46370,149542444
46371,17634831
46372,807784700
46373,971859556
46374,370870591
46375,480452958
46376,63930848
46377,927015386
46378,582600805
46379,546492424
46380,386649551
46381,354678553
46382,401661319
46383,653753630
46384,954711518
46385,641924939
46386,446216509
46387,279398267
46388,21535626
46389,387933294
46390,281318367
46391,720901897
46392,681688883
46393,262310691
46394,71889403
46395,143030946
46396,969252030
46397,75831702
46398,41248360
46399,661255612
46400,626555606
46401,10435524
46402,974342693
46403,894590673
46404,745254451
46405,491935895
46406,751360992
46407,857203635
46408,110448766
46409,394905390
46410,315307827
46411,105812113
46412,851822709
46413,238070163
46414,899821375
46415,970588389
46416,860157198
46417,625604556
46418,796611931
46419,443969256
46420,616907739
46421,949416472
46422,526272183
46423,436312448
46424,169389504
46425,720606501
46426,483382093
46427,350628111
46428,170383639
46429,184189295
46430,880141140
46431,914217494
46432,111566385
46433,639768290
46434,418310396
46435,102450888
46436,642875796
46437,163375591
46438,213422653
46439,468382559
46440,66304091
46441,282295177
46442,151924273
46443,223167283
46444,295117831
46445,899181456
46446,113963067
46447,603629354
46448,17556574
46449,258239078
46450,585992015
46451,735363278
46452,107377559
46453,250722838
46454,412323760
46455,190654586
46456,286658548
46457,893584329
46458,689235246
46459,488321067
46460,366542415
46461,129393033
46462,272593201
46463,724338654
46464,604914771
46465,542550918
46466,194112558
46467,78938872
46468,393804139
46469,928734911
46470,117852319
46471,790198477
46472,383452840
46473,533243814
46474,921968927
46475,104823106
46476,883515782
46477,130169816
46478,628984704
46479,331999533
46480,592263248
46481,771554408
46482,323242046
46483,25775621
46484,302107272
46485,496363401
46486,1981339
46487,235491703
46488,696538322
46489,670469604
46490,349329927
46491,570088298
46492,66750115
46493,749315846
46494,835275372
46495,273506373
46496,362657312
46497,993664643
46498,831906213
46499,121626772
46500,831946292
46501,835947985
46502,488504886
46503,341097208
46504,73419929
46505,910941295
46506,83497238
46507,664764452
46508,743724838
46509,713723878
46510,119121648
46511,683588687
46512,783676456
46513,291044086
46514,253162657
46515,185767645
46516,708194600
46517,780742897
46518,967963518
46519,134347915
46520,754180013
46521,102819777
46522,413840896
46523,326969904
46524,652562190
46525,390043245
46526,141626565
46527,887364663
46528,841030155
46529,789526899
46530,223601079
46531,826942983
46532,891443542
46533,447973791
46534,27650243
46535,609310224
46536,403798496
46537,822870461
46538,444515193
46539,901149941
46540,157726485
46541,149535366
46542,435294059
46543,222312127
46544,416181587
46545,647237353
46546,197635324
46547,973382064
46548,909954514
46549,931968517
46550,333536210
46551,678499970
46552,670834179
46553,470686357
46554,100230862
46555,36735537
46556,881447629
46557,609143595
46558,848636232
46559,419124648
46560,243534711
46561,877106223
46562,491602172
46563,15072189
46564,446438655
46565,605899109
46566,872790957
46567,183642019
46568,569682070
46569,887155158
46570,818376112
46571,636540974
46572,996558641
46573,722591295
46574,613487137
46575,716551284
46576,904480933
46577,776785276
46578,409822688
46579,29556500
46580,794161294
46581,840179839
46582,997630241
46583,257364092
46584,337536449
46585,610070701
46586,251554285
46587,293889161
46588,539484027
46589,159280100
46590,828501651
46591,842046369
46592,688122849
46593,601823628
46594,392094853
46595,862643626
46596,932400072
46597,316232950
46598,16254981
46599,231984498
46600,260980634
46601,533783308
46602,7308958
46603,145193575
46604,581241672
46605,669062895
46606,980831132
46607,171681629
46608,216894115
46609,151661900
46610,472535799
46611,328892357
46612,326092924
46613,980070537
46614,702934900
46615,763846299
46616,454820210
46617,587316421
46618,198777009
46619,387585182
46620,377373490
46621,317468479
46622,993100545
46623,387548711
46624,285097223
46625,663599997
46626,710584354
46627,642427010
46628,292294811
46629,391320706
46630,280956293
46631,409880782
46632,996321209
46633,541614750
46634,212216225
46635,364782897
46636,652473643
46637,57967139
46638,56013647
46639,190932907
46640,641642397
46641,118295676
46642,966175829
46643,45289644
46644,793966650
46645,952861109
46646,987044253
46647,105248953
46648,504657789
46649,849170314
46650,101606139
46651,356130053
46652,631320877
46653,996855381
46654,4784232
46655,72960957
46656,669641720
46657,995656254
46658,432059857
46659,934969605
46660,70713783
46661,524684112
46662,524215199
46663,707123212
46664,89734911
46665,863519191
46666,875101008
46667,737644949
46668,231713211
46669,645702730
46670,930192516
46671,768671430
46672,198473262
46673,224133928
46674,468408457
46675,774022832
46676,204543967
46677,678287921
46678,300871422
46679,173210418
46680,667616034
46681,708619082
46682,915157194
46683,222092424
46684,728749534
46685,781152495
46686,380620784
46687,172004107
46688,282426742
46689,715224488
46690,698838597
46691,900371516
46692,616950599
46693,419295252
46694,421595765
46695,681506832
46696,869530866
46697,229580762
46698,884468324
46699,665292377
46700,592785652
46701,999479589
46702,908402626
46703,567270249
46704,930978987
46705,489199616
46706,352910181
46707,677517444
46708,593547313
46709,300515547
46710,400467421
46711,421682638
46712,557389802
46713,809079083
46714,527336441
46715,548019802
46716,192721863
46717,719079694
46718,30874511
46719,955365359
46720,898564807
46721,619277576
46722,134895126
46723,931818784
46724,208039946
46725,276753301
46726,367515849
46727,344131187
46728,288294776
46729,170600343
46730,558542502
46731,37412688
46732,799526683
46733,373778073
46734,812074061
46735,74668399
46736,190158173
46737,464093017
46738,822339785
46739,635247192
46740,853911774
46741,252362042
46742,869240261
46743,542415565
46744,986652131
46745,734198373
46746,476194434
46747,45282066
46748,744631974
46749,837065725
46750,163488392
46751,826609057
46752,833905629
46753,424259652
46754,459885897
46755,471693403
46756,397323699
46757,532411235
46758,938794598
46759,150472838
46760,802987927
46761,733931940
46762,641173385
46763,56058475
46764,864423543
46765,856815663
46766,510895421
46767,891586863
46768,412043535
46769,718428802
46770,396396256
46771,717297124
46772,383936090
46773,89181434
46774,813493849
46775,736589591
46776,423148828
46777,903585228
46778,478143719
46779,28049584
46780,821366323
46781,854144850
46782,75018333
46783,740918138
46784,916698553
46785,187778130
46786,145652547
46787,245580576
46788,107984270
46789,118012957
46790,167032318
46791,813255349
46792,764814629
46793,387628489
46794,508959517
46795,750523302
46796,706426138
46797,188472771
46798,147989949
46799,381065156
46800,703826780
46801,15392246
46802,214995896
46803,226421283
46804,296495138
46805,964050828
46806,892508106
46807,542686934
46808,720392639
46809,101978916
46810,779830470
46811,592963016
46812,746189362
46813,68968738
46814,394373265
46815,708270702
46816,355943687
46817,771516173
46818,830893661
46819,670789725
46820,269121507
46821,672642001
46822,939004726
46823,159268261
46824,499102315
46825,471500018
46826,977271602
46827,260196627
46828,395055788
46829,728402446
46830,682617550
46831,229161881
46832,618517011
46833,548692533
46834,236160766
46835,43335011
46836,656849046
46837,335905292
46838,352941277
46839,351767466
46840,904795794
46841,668158090
46842,861180986
46843,63482213
46844,562137330
46845,951392535
46846,930852845
46847,164071195
46848,667385930
46849,178755313
46850,995869130
46851,984424586
46852,335834318
46853,483286232
46854,608148747
46855,637876589
46856,533745070
46857,731609312
46858,421960953
46859,254521314
46860,614691156
46861,222007389
46862,412664158
46863,296934245
46864,322765248
46865,931175852
46866,404163091
46867,126558031
46868,987682577
46869,284609229
46870,200678844
46871,984547134
46872,198164471
46873,169128475
46874,233498429
46875,417768012
46876,500007222
46877,30928383
46878,435687188
46879,812022560
46880,91236263
46881,504177518
46882,63455825
46883,95638205
46884,638417561
46885,586039717
46886,27669319
46887,681513437
46888,674790854
46889,167709066
46890,799579759
46891,83387868
46892,950373244
46893,402245239
46894,904186727
46895,658526200
46896,137057965
46897,105330149
46898,580996477
46899,757558992
46900,618694553
46901,299386416
46902,440704022
46903,868276261
46904,265742056
46905,820088115
46906,23566417
46907,587999812
46908,792460713
46909,117564710
46910,312970460
46911,432483800
46912,233917509
46913,773496090
46914,287951987
46915,7416460
46916,64480956
46917,970778025
46918,423230914
46919,875052841
46920,585294790
46921,353760323
46922,967289872
46923,216476233
46924,834860022
46925,660142383
46926,154387530
46927,426196059
46928,904850580
46929,397853912
46930,876061589
46931,296149258
46932,875079707
46933,724654560
46934,954055686
46935,472606244
46936,710235868
46937,781887860
46938,38003985
46939,650340316
46940,472689046
46941,548023986
46942,555472762
46943,503770487
46944,406059127
46945,538907199
46946,148197656
46947,942438089
46948,768314633
46949,952925780
46950,261956142
46951,725013426
46952,811909276
46953,484648668
46954,594433010
46955,487978900
46956,5720296
46957,555183934
46958,460437841
46959,256793186
46960,787113041
46961,19219455
46962,410102593
46963,223640567
46964,466637667
46965,472789888
46966,765804486
46967,40656377
46968,724662515
46969,255273918
46970,386907980
46971,374453535
46972,7397118
46973,237771576
46974,182137256
46975,402999852
46976,162781638
46977,402344154
46978,678955579
46979,801897174
46980,398778035
46981,21938019
46982,588002083
46983,530299404
46984,486007923
46985,253748925
46986,109543546
46987,222920870
46988,795352326
46989,853279077
46990,545951473
46991,137742900
46992,868368922
46993,172665233
46994,412966630
46995,355294580
46996,663948220
46997,2638433
46998,735634326
46999,891091290
47000,530659783
47001,195326714
47002,537980233
47003,452199107
47004,901769996
47005,830614888
47006,989627568
47007,403832500
47008,114167473
47009,490277187
47010,78430888
47011,942137109
47012,184500378
47013,466335154
47014,336878203
47015,409347845
47016,121122767
47017,916572208
47018,196478256
47019,955387362
47020,742374634
47021,343190051
47022,140293405
47023,333703882
47024,381397092
47025,803694229
47026,941415668
47027,945706376
47028,674739460
47029,16589694
47030,477726062
47031,571182467
47032,392358652
47033,141241336
47034,882151000
47035,415858111
47036,8256214
47037,836292998
47038,444714828
47039,567310045
47040,837148501
47041,583515117
47042,488287087
47043,359633896
47044,158418066
47045,988427490
47046,286526519
47047,210290800
47048,972443225
47049,719786315
47050,685659887
47051,471438537
47052,723840075
47053,629896825
47054,348709901
47055,502594348
47056,974570292
47057,370146592
47058,300251574
47059,90990263
47060,129705937
47061,202510507
47062,482776916
47063,968184665
47064,33254533
47065,26086598
47066,54864387
47067,764571873
47068,359060998
47069,104285711
47070,883174532
47071,352715292
47072,403884968
47073,476540489
47074,194272724
47075,254664023
47076,894562750
47077,849418229
47078,136026787
47079,655441729
47080,498349539
47081,376788809
47082,901296167
47083,9058195
47084,948430267
47085,466622323
47086,945655319
47087,585897033
47088,424835133
47089,635320282
47090,163118667
47091,764996805
47092,875649163
47093,631011392
47094,927418266
47095,477408625
47096,209281431
47097,207765244
47098,527740375
47099,377651907
47100,256630380
47101,633586452
47102,70189185
47103,200655991
47104,782998888
47105,75152410
47106,82663373
47107,357888402
47108,277738806
47109,878103490
47110,154627758
47111,862214640
47112,718861920
47113,291008107
47114,707880786
47115,972671057
47116,63324448
47117,584143227
47118,672292074
47119,746679852
47120,123696392
47121,669547084
47122,592725208
47123,210785919
47124,597045742
47125,129598154
47126,644631784
47127,767975796
47128,326949697
47129,485079010
47130,802342896
47131,401364420
47132,604420875
47133,70813141
47134,678637739
47135,549011804
47136,145175248
47137,759052
47138,154026016
47139,219803066
47140,270526853
47141,381764132
47142,930696829
47143,238137890
47144,185628703
47145,45585185
47146,588374737
47147,136946176
47148,511420015
47149,711937393
47150,843319309
47151,74834865
47152,344903627
47153,454679875
47154,426612515
47155,8827327
47156,170604219
47157,135806949
47158,285715208
47159,961901674
47160,200140419
47161,537745012
47162,863774532
47163,347266331
47164,619369924
47165,719905847
47166,386569057
47167,8314073
47168,811032512
47169,717637086
47170,882473812
47171,847031317
47172,485722518
47173,783013752
47174,6001709
47175,392111426
47176,434428898
47177,569520498
47178,375550207
47179,607151767
47180,987547024
47181,576912459
47182,568809091
47183,197362910
47184,969207686
47185,839008183
47186,167919582
47187,244686120
47188,419746776
47189,946342480
47190,606097547
47191,301206954
47192,914894335
47193,429715039
47194,826775270
47195,603867665
47196,799155437
47197,509974483
47198,527572876
47199,372519266
47200,765491511
47201,157299384
47202,287102956
47203,563989208
47204,426279809
47205,667427851
47206,293839617
47207,884601381
47208,252761050
47209,53560550
47210,636379876
47211,567566304
47212,848279474
47213,519644379
47214,121402614
47215,12244036
47216,600900299
47217,796827315
47218,843194543
47219,364187098
47220,204963441
47221,809078598
47222,379786152
47223,26754029
47224,640782779
47225,451757697
47226,530643254
47227,200784638
47228,281740161
47229,20289129
47230,988838974
47231,751036091
47232,188013732
47233,371623453
47234,830217122
47235,18722511
47236,308704638
47237,149187817
47238,258093537
47239,684185435
47240,909216164
47241,477202289
47242,882271163
47243,972054266
47244,84210678
47245,404969852
47246,623957349
47247,115273596
47248,460206788
47249,917591364
47250,378986705
47251,693719935
47252,300926153
47253,721073501
47254,905651378
47255,430861709
47256,375096287
47257,939046516
47258,944432640
47259,646379006
47260,27244450
47261,953060850
47262,275125226
47263,166108430
47264,194637549
47265,852647884
47266,886478510
47267,213184068
47268,380403759
47269,861005294
47270,264473619
47271,599197624
47272,934439877
47273,140573048
47274,621744246
47275,782334525
47276,805020130
47277,596006604
47278,375455254
47279,709749382
47280,689381519
47281,901643784
47282,524382892
47283,498025895
47284,194082344
47285,332702623
47286,733439325
47287,912467175
47288,281235269
47289,594753040
47290,892015852
47291,620166
47292,585278580
47293,234376913
47294,227128056
47295,606057291
47296,606213198
47297,368630488
47298,717283968
47299,798754052
47300,500776585
47301,150178757
47302,630486554
47303,698970849
47304,730083212
47305,92840483
47306,231835667
47307,500454725
47308,13128624
47309,905828519
47310,252118124
